start_time,end_time,start_lat         ,start_lng         ,end_lat           ,end_lng           ,act_duration,duration,distance,labels
14.5      ,14.6    ,118.963504        ,32.114495         ,118.95611699999999,32.116153000000004,240         ,205     ,853     ,0
11.2      ,12.0    ,118.95983999999999,32.109834         ,118.96281699999999,32.114794         ,2820        ,203     ,845     ,2
11.3      ,11.7    ,118.963155        ,32.111793         ,118.96294099999999,32.111649         ,1440        ,6       ,24      ,2
2.8       ,9.3     ,118.963016        ,32.111438         ,118.963155        ,32.111793         ,23280       ,31      ,130     ,1
11.9      ,12.0    ,118.96433         ,32.109101         ,118.96482900000001,32.124685         ,540         ,464     ,1932    ,3
17.9      ,19.2    ,118.964786        ,32.12451          ,118.964303        ,32.117878999999995,4560        ,178     ,740     ,0
9.3       ,11.5    ,118.964851        ,32.125310999999996,118.96433         ,32.109101         ,7800        ,468     ,1950    ,3
7.1       ,7.2     ,118.95615500000001,32.11084          ,118.957233        ,32.110690000000005,120         ,25      ,104     ,2
19.8      ,19.9    ,118.960398        ,32.109640999999996,118.95733999999999,32.115413000000004,240         ,240     ,1001    ,0
11.9      ,14.0    ,118.955913        ,32.111247999999996,118.963756        ,32.110541         ,7860        ,213     ,887     ,2
15.9      ,16.1    ,118.963756        ,32.110541         ,118.954862        ,32.113271000000005,480         ,267     ,1113    ,3
20.0      ,21.9    ,118.95733999999999,32.115413000000004,118.961525        ,32.109598         ,7020        ,269     ,1120    ,0
9.5       ,9.8     ,118.956423        ,32.111474         ,118.962152        ,32.115243         ,840         ,209     ,872     ,2
9.8       ,10.8    ,118.962152        ,32.115243         ,118.955913        ,32.111247999999996,3480        ,238     ,991     ,2
16.1      ,18.0    ,118.954862        ,32.113271000000005,118.960398        ,32.109640999999996,6900        ,206     ,860     ,0
12.3      ,12.7    ,118.95132199999999,32.122791         ,118.955549        ,32.116296999999996,1440        ,247     ,1029    ,2
11.4      ,11.5    ,118.959223        ,32.125485999999995,118.95606399999998,32.116388         ,360         ,293     ,1220    ,3
13.0      ,13.1    ,118.96053799999999,32.109588         ,118.95441100000001,32.118556         ,360         ,318     ,1323    ,3
12.8      ,12.9    ,118.955549        ,32.116296999999996,118.96053799999999,32.109588         ,480         ,260     ,1084    ,3
11.2      ,11.4    ,118.956198        ,32.117339         ,118.959223        ,32.125485999999995,480         ,257     ,1071    ,2
11.7      ,11.9    ,118.95606399999998,32.116388         ,118.95132199999999,32.122791         ,720         ,260     ,1082    ,2
17.2      ,22.5    ,118.954326        ,32.118685         ,118.952781        ,32.113258         ,19260       ,199     ,829     ,0
20.5      ,23.2    ,118.95558100000001,32.111697         ,118.955694        ,32.111514         ,9720        ,6       ,23      ,0
14.6      ,20.1    ,118.951182        ,32.112389         ,118.95558100000001,32.111697         ,20100       ,374     ,1560    ,3
17.5      ,19.2    ,118.955704        ,32.115384999999996,118.95446499999998,32.118761         ,6120        ,95      ,395     ,0
20.2      ,20.5    ,118.95446499999998,32.118761         ,118.953333        ,32.116688         ,1020        ,74      ,309     ,0
14.3      ,17.4    ,118.96051100000001,32.109423         ,118.955704        ,32.115384999999996,11340       ,232     ,967     ,0
22.0      ,22.0    ,118.95615500000001,32.114647         ,118.95361799999999,32.123455         ,120         ,246     ,1026    ,0
12.7      ,12.8    ,118.955527        ,32.111266         ,118.96065         ,32.109679         ,240         ,156     ,649     ,2
12.8      ,12.9    ,118.96065         ,32.109679         ,118.955972        ,32.116259         ,240         ,252     ,1048    ,3
12.0      ,12.2    ,118.960715        ,32.111263         ,118.955527        ,32.111266         ,900         ,124     ,515     ,2
13.5      ,13.8    ,118.955972        ,32.116259         ,118.96051100000001,32.109423         ,1080        ,258     ,1075    ,3
8.8       ,11.4    ,118.963676        ,32.114738         ,118.960715        ,32.111263         ,9300        ,158     ,657     ,2
21.4      ,21.5    ,118.953333        ,32.116688         ,118.95615500000001,32.114647         ,120         ,104     ,433     ,0
10.0      ,11.1    ,118.96079499999999,32.111332         ,118.955597        ,32.111959999999996,4200        ,142     ,593     ,2
6.1       ,8.4     ,118.96428700000001,32.116107         ,118.96079499999999,32.111332         ,8280        ,209     ,872     ,2
19.4      ,19.5    ,118.958327        ,32.115021999999996,118.95991000000001,32.11629          ,120         ,65      ,270     ,0
18.0      ,19.1    ,118.95487800000001,32.11687          ,118.958327        ,32.115021999999996,3840        ,131     ,544     ,0
22.0      ,22.1    ,118.95908899999999,32.116523         ,118.952228        ,32.122223         ,600         ,289     ,1204    ,0
11.6      ,11.8    ,118.961487        ,32.11488          ,118.96255500000001,32.11505          ,600         ,32      ,133     ,2
11.3      ,11.4    ,118.955597        ,32.111959999999996,118.961487        ,32.11488          ,360         ,198     ,827     ,2
15.8      ,15.9    ,118.95456200000001,32.118334999999995,118.955779        ,32.111649         ,360         ,214     ,892     ,0
16.5      ,17.9    ,118.95558100000001,32.111529         ,118.95487800000001,32.11687          ,4920        ,172     ,718     ,0
11.9      ,13.8    ,118.96255500000001,32.11505          ,118.95438500000002,32.118644         ,7140        ,258     ,1077    ,3
3.6       ,9.6     ,118.96176100000001,32.111978         ,118.9616          ,32.111768         ,21480       ,7       ,28      ,1
19.1      ,19.6    ,118.95958799999998,32.116759         ,118.961525        ,32.109826         ,1920        ,229     ,953     ,0
13.2      ,17.3    ,118.959787        ,32.116923         ,118.95958799999998,32.116878         ,14580       ,3       ,12      ,0
21.3      ,21.3    ,118.961525        ,32.109826         ,118.962029        ,32.11482          ,240         ,158     ,659     ,0
7.7       ,9.4     ,118.953601        ,32.114855         ,118.963102        ,32.112764         ,6060        ,282     ,1173    ,2
13.4      ,13.9    ,118.96300500000001,32.112713         ,118.963306        ,32.113642999999996,1680        ,36      ,152     ,2
9.9       ,10.0    ,118.963102        ,32.112764         ,118.962635        ,32.112858         ,360         ,21      ,88      ,2
22.2      ,22.8    ,118.95619199999999,32.109877000000004,118.960398        ,32.109628         ,2160        ,110     ,457     ,0
17.0      ,18.2    ,118.953376        ,32.11779          ,118.955554        ,32.112226         ,4440        ,160     ,665     ,0
19.9      ,20.2    ,118.95480800000001,32.113413         ,118.956139        ,32.110551         ,1320        ,78      ,324     ,0
18.5      ,18.8    ,118.955554        ,32.112226         ,118.9588          ,32.11138          ,1080        ,112     ,467     ,0
19.8      ,19.9    ,118.9588          ,32.11138          ,118.95480800000001,32.113413         ,240         ,133     ,555     ,0
7.6       ,12.0    ,118.954664        ,32.113927000000004,118.95525400000001,32.11614          ,15840       ,82      ,341     ,2
13.7      ,13.8    ,118.952432        ,32.122824         ,118.95219099999998,32.119212         ,240         ,79      ,329     ,2
20.6      ,22.2    ,118.956139        ,32.110551         ,118.95619199999999,32.109877000000004,5520        ,71      ,295     ,0
14.4      ,14.8    ,118.95219099999998,32.119212         ,118.95346699999999,32.116944000000004,1320        ,74      ,309     ,0
13.4      ,13.5    ,118.95525400000001,32.11614          ,118.95283400000001,32.122771         ,240         ,208     ,865     ,2
7.1       ,7.3     ,118.955983        ,32.116171         ,118.954664        ,32.113927000000004,720         ,93      ,386     ,2
15.7      ,15.8    ,118.95429299999999,32.122553         ,118.95307         ,32.118497         ,240         ,129     ,537     ,0
16.0      ,16.0    ,118.95307         ,32.118497         ,118.95409         ,32.115223         ,120         ,104     ,433     ,0
17.1      ,17.2    ,118.954347        ,32.11907          ,118.952942        ,32.111222999999995,360         ,289     ,1203    ,3
16.2      ,16.2    ,118.95409         ,32.115223         ,118.95851         ,32.112804         ,120         ,151     ,628     ,0
17.0      ,17.1    ,118.95851         ,32.112804         ,118.954347        ,32.11907          ,240         ,205     ,854     ,0
9.2       ,9.2     ,118.956246        ,32.11177          ,118.959368        ,32.116685         ,120         ,154     ,641     ,2
12.0      ,12.1    ,118.95506100000001,32.116318         ,118.96165900000001,32.111263         ,360         ,239     ,996     ,2
11.3      ,11.4    ,118.95426699999999,32.114794         ,118.956128        ,32.110589000000004,240         ,112     ,468     ,2
11.0      ,11.3    ,118.95931499999999,32.118234         ,118.95426699999999,32.114794         ,1200        ,185     ,771     ,2
9.4       ,9.4     ,118.959368        ,32.116685         ,118.95931499999999,32.118234         ,120         ,38      ,159     ,2
11.7      ,11.7    ,118.956128        ,32.110589000000004,118.95506100000001,32.116318         ,240         ,176     ,732     ,2
7.5       ,7.6     ,118.955028        ,32.11376          ,118.95631599999999,32.111823         ,240         ,55      ,228     ,2
5.0       ,6.6     ,118.955077        ,32.113184999999994,118.95473899999999,32.112908000000004,5760        ,10      ,40      ,2
12.8      ,22.7    ,118.96165900000001,32.111263         ,118.95378899999999,32.122704999999996,35640       ,418     ,1743    ,1
8.4       ,8.5     ,118.96335400000001,32.114906         ,118.96491499999999,32.125331         ,360         ,349     ,1454    ,3
8.7       ,11.7    ,118.96491499999999,32.125331         ,118.96477         ,32.125310999999996,10980       ,4       ,15      ,2
11.8      ,17.9    ,118.96477         ,32.125310999999996,118.96879299999999,32.124317         ,22080       ,311     ,1297    ,1
7.7       ,13.4    ,118.960897        ,32.111346999999995,118.96046299999999,32.111337         ,20520       ,15      ,63      ,1
6.0       ,12.2    ,118.956171        ,32.110859999999995,118.953709        ,32.123336         ,22080       ,371     ,1547    ,1
15.8      ,15.9    ,118.955409        ,32.112394         ,118.95768899999999,32.110244         ,480         ,165     ,689     ,0
18.0      ,20.0    ,118.951182        ,32.112389         ,118.956251        ,32.110863         ,7320        ,400     ,1668    ,3
0.6       ,12.0    ,118.958955        ,32.111319         ,118.95871399999999,32.111182         ,41100       ,3       ,11      ,1
8.4       ,18.6    ,118.96034399999999,32.109953000000004,118.95906200000002,32.109813         ,36660       ,31      ,129     ,1
20.5      ,20.6    ,118.95906200000002,32.109813         ,118.958923        ,32.109836         ,240         ,3       ,12      ,0
4.1       ,6.3     ,118.95906200000002,32.109813         ,118.96034399999999,32.109953000000004,7860        ,31      ,129     ,2
14.6      ,14.6    ,118.96123500000002,32.113106         ,118.963048        ,32.111595         ,120         ,84      ,349     ,0
18.4      ,18.5    ,118.96323100000001,32.111428000000004,118.956557        ,32.115773         ,240         ,243     ,1012    ,0
20.5      ,20.5    ,118.957834        ,32.116087         ,118.95454         ,32.113839         ,240         ,103     ,431     ,0
9.3       ,9.4     ,118.95324199999999,32.116852         ,118.96294099999999,32.112837         ,360         ,291     ,1212    ,2
19.2      ,19.9    ,118.956557        ,32.115773         ,118.957834        ,32.116087         ,2760        ,36      ,149     ,0
20.8      ,23.9    ,118.95454         ,32.113839         ,118.954379        ,32.113529         ,11040       ,7       ,28      ,0
9.1       ,9.2     ,118.960554        ,32.109491999999996,118.95324199999999,32.116852         ,360         ,422     ,1759    ,3
13.4      ,13.4    ,118.962978        ,32.113463         ,118.960811        ,32.113186999999996,120         ,51      ,214     ,2
14.5      ,15.0    ,118.962115        ,32.113354         ,118.962496        ,32.11521          ,2040        ,71      ,295     ,0
11.6      ,11.7    ,118.960473        ,32.11337          ,118.963021        ,32.114234         ,120         ,56      ,234     ,2
11.8      ,13.0    ,118.963021        ,32.114234         ,118.96361100000001,32.113451         ,4380        ,8       ,32      ,2
10.8      ,11.1    ,118.960843        ,32.115859         ,118.960039        ,32.113664         ,960         ,130     ,540     ,2
15.8      ,16.4    ,118.963499        ,32.113636         ,118.964899        ,32.125331         ,1980        ,333     ,1388    ,3
17.9      ,22.2    ,118.961551        ,32.111504         ,118.960505        ,32.115945         ,15660       ,152     ,635     ,0
0.3       ,0.7     ,118.962174        ,32.112059         ,118.962152        ,32.11376          ,1560        ,46      ,193     ,2
5.8       ,5.9     ,118.96326299999998,32.115821000000004,118.96181399999999,32.111111         ,240         ,164     ,683     ,2
11.9      ,12.0    ,118.952743        ,32.122619         ,118.955527        ,32.111779999999996,420         ,307     ,1279    ,3
16.7      ,16.8    ,118.95321499999999,32.116911         ,118.951311        ,32.11762          ,360         ,63      ,261     ,0
13.6      ,15.0    ,118.95890700000001,32.112716         ,118.95861699999999,32.113367         ,5160        ,25      ,105     ,2
15.9      ,15.9    ,118.95861699999999,32.113367         ,118.95321499999999,32.116911         ,120         ,196     ,816     ,0
12.3      ,13.2    ,118.955527        ,32.111779999999996,118.95432         ,32.114429         ,3000        ,71      ,295     ,2
21.8      ,22.0    ,118.953253        ,32.116574         ,118.960554        ,32.113352         ,600         ,237     ,989     ,0
13.2      ,13.2    ,118.95432         ,32.114429         ,118.95890700000001,32.112716         ,120         ,135     ,564     ,2
11.7      ,11.8    ,118.953644        ,32.113996         ,118.952743        ,32.122619         ,240         ,257     ,1072    ,2
22.5      ,22.7    ,118.960554        ,32.113352         ,118.95206200000001,32.122282         ,480         ,384     ,1601    ,0
17.1      ,17.1    ,118.95295800000001,32.117162         ,118.95513000000001,32.112746         ,120         ,124     ,516     ,0
18.1      ,18.2    ,118.95513000000001,32.112746         ,118.953424        ,32.116645         ,240         ,108     ,448     ,0
21.5      ,21.6    ,118.96140700000001,32.109691999999995,118.962571        ,32.115446         ,360         ,205     ,854     ,0
8.2       ,8.3     ,118.961514        ,32.109608         ,118.96184699999999,32.114467         ,240         ,181     ,755     ,2
5.8       ,5.8     ,118.964357        ,32.117934999999996,118.961525        ,32.109567999999996,240         ,316     ,1316    ,2
8.9       ,16.8    ,118.96184699999999,32.114467         ,118.961385        ,32.109735         ,28260       ,163     ,681     ,1
13.4      ,15.5    ,118.964202        ,32.115489000000004,118.96521000000001,32.123455         ,7440        ,208     ,868     ,0
13.9      ,14.0    ,118.95682         ,32.110634999999995,118.960355        ,32.110133000000005,240         ,104     ,433     ,2
16.7      ,16.8    ,118.954224        ,32.114883         ,118.960623        ,32.113207         ,360         ,188     ,782     ,0
16.4      ,16.5    ,118.960629        ,32.109839         ,118.954224        ,32.114883         ,240         ,248     ,1034    ,0
6.9       ,12.1    ,118.95865500000001,32.111509000000005,118.95682         ,32.110634999999995,18480       ,58      ,242     ,1
12.8      ,16.0    ,118.963214        ,32.116234000000006,118.96168600000001,32.112598999999996,11400       ,132     ,549     ,0
8.7       ,12.2    ,118.95808600000001,32.112246999999996,118.952818        ,32.122946         ,12600       ,327     ,1363    ,3
16.0      ,19.5    ,118.96168600000001,32.112598999999996,118.962029        ,32.11233          ,12660       ,11      ,46      ,0
12.3      ,12.5    ,118.952818        ,32.122946         ,118.957775        ,32.114733         ,600         ,313     ,1304    ,3
7.8       ,8.1     ,118.955366        ,32.114940999999995,118.95808600000001,32.112246999999996,1320        ,83      ,344     ,2
22.9      ,22.9    ,118.962083        ,32.112308         ,118.960902        ,32.115119         ,120         ,85      ,356     ,0
12.7      ,12.8    ,118.96092900000001,32.111613         ,118.963214        ,32.116234000000006,240         ,181     ,756     ,2
12.6      ,12.7    ,118.95603200000001,32.116442         ,118.96092900000001,32.111613         ,240         ,224     ,933     ,2
12.5      ,12.6    ,118.957775        ,32.114733         ,118.95603200000001,32.116442         ,120         ,82      ,341     ,2
7.4       ,7.6     ,118.951053        ,32.122474         ,118.95899299999999,32.111638         ,600         ,384     ,1598    ,3
13.5      ,13.5    ,118.96075800000001,32.112722999999995,118.96133200000001,32.109689         ,120         ,79      ,330     ,2
7.8       ,12.6    ,118.95899299999999,32.111638         ,118.960725        ,32.112472         ,17280       ,73      ,304     ,1
17.4      ,17.4    ,118.959341        ,32.117093         ,118.956144        ,32.116485         ,120         ,91      ,379     ,0
15.1      ,16.3    ,118.95918600000002,32.1183           ,118.95926100000001,32.117281         ,4380        ,25      ,104     ,0
13.7      ,13.7    ,118.960559        ,32.113451         ,118.95918600000002,32.1183           ,240         ,183     ,761     ,2
0.9       ,4.9     ,118.95136399999998,32.122586         ,118.95148799999998,32.122642         ,14700       ,3       ,14      ,2
13.6      ,13.6    ,118.96133200000001,32.109689         ,118.960559        ,32.113451         ,120         ,124     ,518     ,2
0.1       ,1.5     ,118.964234        ,32.108901         ,118.96434099999999,32.109448         ,4800        ,15      ,61      ,2
2.8       ,3.1     ,118.959116        ,32.124533         ,118.963327        ,32.125865999999995,1080        ,120     ,502     ,2
0.9       ,1.1     ,118.96335900000001,32.125865999999995,118.959116        ,32.124533         ,960         ,121     ,505     ,2
7.7       ,8.2     ,118.95896         ,32.112802         ,118.95877800000001,32.112771         ,1920        ,4       ,18      ,2
18.0      ,20.3    ,118.962678        ,32.11245          ,118.961487        ,32.109783         ,8400        ,103     ,430     ,0
3.7       ,4.0     ,118.951075        ,32.123306         ,118.95148200000001,32.123012         ,1200        ,24      ,100     ,2
1.1       ,1.6     ,118.95109099999999,32.123214000000004,118.95160600000001,32.119088         ,1680        ,122     ,508     ,2
20.8      ,20.9    ,118.961487        ,32.109783         ,118.964277        ,32.11574          ,360         ,234     ,973     ,0
8.3       ,9.7     ,118.951407        ,32.123432         ,118.95288799999999,32.117724         ,4740        ,168     ,702     ,2
9.8       ,10.2    ,118.95288799999999,32.117724         ,118.96136399999999,32.109691999999995,1680        ,351     ,1462    ,3
16.2      ,17.5    ,118.951182        ,32.112389         ,118.962678        ,32.11245          ,4620        ,608     ,2532    ,3
10.6      ,12.1    ,118.96136399999999,32.109691999999995,118.96364399999999,32.112642         ,5700        ,130     ,541     ,2
2.0       ,2.7     ,118.95160600000001,32.119088         ,118.951075        ,32.123306         ,2760        ,124     ,518     ,2
15.2      ,15.7    ,118.962152        ,32.113027         ,118.95034         ,32.117283         ,1680        ,382     ,1590    ,3
5.6       ,7.5     ,118.95373000000001,32.122471999999995,118.952872        ,32.122824         ,6960        ,47      ,194     ,2
13.4      ,13.4    ,118.954256        ,32.113808         ,118.95973300000001,32.113547         ,240         ,159     ,661     ,2
20.1      ,23.0    ,118.952904        ,32.117027         ,118.95574199999999,32.115187         ,10140       ,106     ,440     ,0
12.3      ,12.5    ,118.95638600000001,32.115615000000005,118.954256        ,32.113808         ,720         ,87      ,361     ,2
16.9      ,17.0    ,118.961074        ,32.114461999999996,118.956643        ,32.112538         ,240         ,134     ,557     ,0
16.0      ,16.1    ,118.959019        ,32.112846999999995,118.961128        ,32.114284999999995,360         ,77      ,322     ,0
13.9      ,16.0    ,118.95973300000001,32.113547         ,118.959019        ,32.112846999999995,7440        ,38      ,157     ,0
12.1      ,12.2    ,118.958703        ,32.111699         ,118.95638600000001,32.115615000000005,600         ,140     ,582     ,2
17.3      ,18.4    ,118.956643        ,32.112538         ,118.952904        ,32.117027         ,4080        ,169     ,703     ,0
8.0       ,12.0    ,118.95609099999999,32.110688         ,118.958703        ,32.111699         ,14520       ,81      ,336     ,2
8.1       ,8.3     ,118.958022        ,32.11193          ,118.95707800000001,32.11009          ,480         ,99      ,411     ,2
4.0       ,7.5     ,118.95876200000001,32.111243         ,118.958022        ,32.11193          ,12540       ,21      ,86      ,2
10.2      ,12.2    ,118.95707800000001,32.11009          ,118.958767        ,32.111246         ,7260        ,78      ,323     ,2
12.3      ,12.4    ,118.960559        ,32.109656         ,118.953065        ,32.117965000000005,360         ,420     ,1751    ,3
0.4       ,2.5     ,118.96313899999998,32.112488         ,118.963268        ,32.112427000000004,7440        ,3       ,12      ,2
10.5      ,10.5    ,118.96241         ,32.115293         ,118.954572        ,32.113446         ,120         ,206     ,859     ,2
11.8      ,11.9    ,118.95522700000001,32.116448999999996,118.960559        ,32.109656         ,360         ,256     ,1068    ,2
4.5       ,10.2    ,118.963268        ,32.112427000000004,118.96229699999999,32.115319         ,20580       ,129     ,537     ,1
11.7      ,11.8    ,118.96313899999998,32.115745000000004,118.95522700000001,32.116448999999996,240         ,193     ,804     ,2
10.5      ,11.5    ,118.954572        ,32.113446         ,118.96313899999998,32.115745000000004,3360        ,224     ,935     ,2
7.0       ,8.0     ,118.960677        ,32.114358         ,118.960994        ,32.114206         ,3720        ,5       ,21      ,2
8.5       ,9.0     ,118.960994        ,32.114206         ,118.96073600000001,32.114484999999995,1500        ,8       ,34      ,2
5.3       ,7.2     ,118.95226000000001,32.123106         ,118.952421        ,32.123014000000005,6840        ,4       ,17      ,2
9.8       ,9.8     ,118.95954499999999,32.11684          ,118.960473        ,32.11175          ,120         ,199     ,831     ,2
8.1       ,8.3     ,118.952099        ,32.123492999999996,118.961745        ,32.109639         ,840         ,512     ,2133    ,3
15.8      ,15.9    ,118.95635300000001,32.115887         ,118.96018400000001,32.111418         ,480         ,198     ,823     ,0
9.5       ,9.6     ,118.960452        ,32.109727         ,118.95954499999999,32.11684          ,360         ,243     ,1013    ,2
15.1      ,15.3    ,118.96091299999999,32.114589         ,118.95493700000002,32.113256         ,480         ,180     ,750     ,0
15.6      ,15.7    ,118.96351499999999,32.110271999999995,118.95635300000001,32.115887         ,240         ,275     ,1146    ,3
9.4       ,9.5     ,118.95177199999999,32.117319         ,118.960452        ,32.109727         ,360         ,343     ,1430    ,3
8.4       ,8.5     ,118.961745        ,32.109639         ,118.95177199999999,32.117319         ,240         ,392     ,1635    ,3
13.4      ,13.8    ,118.954851        ,32.113243         ,118.96091299999999,32.114589         ,1560        ,177     ,736     ,2
15.3      ,15.4    ,118.95493700000002,32.113256         ,118.962893        ,32.110475         ,360         ,247     ,1029    ,3
11.4      ,11.9    ,118.960473        ,32.11175          ,118.954851        ,32.113243         ,1680        ,163     ,678     ,2
13.5      ,14.1    ,118.96316599999999,32.115795         ,118.962726        ,32.115261         ,2160        ,20      ,85      ,2
14.1      ,14.3    ,118.962726        ,32.115261         ,118.962876        ,32.116008         ,600         ,24      ,102     ,2
21.2      ,23.5    ,118.962372        ,32.111697         ,118.962876        ,32.111649         ,8400        ,8       ,34      ,0
8.5       ,8.6     ,118.953553        ,32.12323          ,118.95890700000001,32.125422         ,360         ,363     ,1513    ,3
12.7      ,12.8    ,118.95553799999999,32.111872         ,118.956369        ,32.115666         ,240         ,132     ,548     ,2
11.3      ,11.5    ,118.95903         ,32.125316         ,118.95551100000002,32.112026         ,720         ,438     ,1827    ,3
11.6      ,12.7    ,118.95551100000002,32.112026         ,118.95553799999999,32.111872         ,4020        ,4       ,17      ,2
17.2      ,19.1    ,118.964046        ,32.108962         ,118.962372        ,32.111697         ,7080        ,277     ,1153    ,0
13.5      ,15.1    ,118.95631599999999,32.115894         ,118.964046        ,32.108962         ,5520        ,619     ,2579    ,3
17.2      ,21.5    ,118.952743        ,32.118087         ,118.960302        ,32.109633         ,15540       ,345     ,1437    ,3
17.1      ,17.2    ,118.963145        ,32.113296000000005,118.952743        ,32.118087         ,360         ,331     ,1379    ,3
12.0      ,12.2    ,118.964808        ,32.125288         ,118.961777        ,32.111562         ,480         ,410     ,1708    ,3
22.3      ,22.4    ,118.961653        ,32.111301         ,118.96312900000001,32.115935         ,360         ,177     ,737     ,0
17.3      ,17.4    ,118.95855800000001,32.118188         ,118.954057        ,32.11415          ,240         ,263     ,1094    ,0
8.4       ,8.4     ,118.960827        ,32.115922         ,118.959014        ,32.118817         ,120         ,91      ,378     ,2
21.1      ,21.8    ,118.957931        ,32.113289         ,118.953666        ,32.118099         ,2280        ,215     ,895     ,0
9.2       ,10.5    ,118.958901        ,32.118951         ,118.95921299999999,32.118203         ,4800        ,22      ,93      ,2
18.3      ,18.4    ,118.95551699999999,32.111808         ,118.95429299999999,32.118629         ,360         ,210     ,875     ,0
18.8      ,18.9    ,118.954175        ,32.11922          ,118.95139099999999,32.12236          ,240         ,138     ,576     ,0
16.2      ,16.6    ,118.959046        ,32.118414         ,118.95855800000001,32.118188         ,1260        ,66      ,275     ,0
19.6      ,20.3    ,118.960527        ,32.109778000000006,118.957582        ,32.113352         ,2520        ,147     ,613     ,0
17.6      ,17.6    ,118.954057        ,32.11415          ,118.95551699999999,32.111808         ,120         ,78      ,323     ,0
14.2      ,14.6    ,118.95928799999999,32.118216         ,118.959046        ,32.118414         ,1200        ,7       ,30      ,0
19.0      ,19.3    ,118.95139099999999,32.12236          ,118.959985        ,32.113499         ,1200        ,390     ,1627    ,3
19.4      ,19.4    ,118.959985        ,32.113499         ,118.960527        ,32.109778000000006,240         ,97      ,404     ,0
5.3       ,7.7     ,118.96136399999999,32.109753000000005,118.960827        ,32.115922         ,8520        ,206     ,857     ,2
16.1      ,16.1    ,118.953805        ,32.114082         ,118.955731        ,32.117075         ,120         ,124     ,518     ,0
16.0      ,16.0    ,118.959781        ,32.113486         ,118.953805        ,32.114082         ,240         ,175     ,729     ,0
6.9       ,7.0     ,118.961809        ,32.111779999999996,118.96271599999999,32.112586         ,360         ,24      ,102     ,2
11.3      ,11.6    ,118.963424        ,32.115856         ,118.96428700000001,32.116011         ,1200        ,131     ,545     ,2
12.9      ,13.7    ,118.964223        ,32.116064         ,118.961621        ,32.109666         ,3120        ,265     ,1105    ,3
8.4       ,10.7    ,118.96271599999999,32.112586         ,118.96328999999999,32.115992999999996,7980        ,129     ,539     ,2
14.0      ,14.9    ,118.961621        ,32.109666         ,118.962732        ,32.113091         ,3240        ,141     ,587     ,0
16.9      ,17.1    ,118.962732        ,32.113091         ,118.96287099999999,32.112548         ,720         ,21      ,88      ,0
19.8      ,20.5    ,118.955903        ,32.116168         ,118.953333        ,32.116743         ,2820        ,71      ,297     ,0
10.6      ,11.3    ,118.96194299999999,32.112016         ,118.96281699999999,32.114982         ,2760        ,103     ,431     ,2
22.2      ,22.3    ,118.95238400000001,32.116683         ,118.961063        ,32.115131         ,360         ,239     ,996     ,0
8.7       ,9.0     ,118.96193799999999,32.111902         ,118.96194299999999,32.112016         ,1020        ,3       ,12      ,2
22.8      ,23.9    ,118.95615500000001,32.110645         ,118.95518899999999,32.110019         ,3840        ,38      ,157     ,0
9.1       ,22.3    ,118.958226        ,32.112590999999995,118.95615500000001,32.110645         ,47580       ,101     ,422     ,1
3.2       ,7.2     ,118.952003        ,32.123944         ,118.95164299999999,32.124107         ,14220       ,10      ,41      ,2
7.2       ,7.8     ,118.95164299999999,32.124107         ,118.95268899999999,32.117466         ,2160        ,192     ,802     ,2
9.9       ,13.2    ,118.95276499999999,32.116799         ,118.95858         ,32.111608000000004,11940       ,227     ,945     ,2
12.0      ,12.0    ,118.958832        ,32.111651         ,118.95620900000002,32.111022         ,240         ,80      ,334     ,2
20.5      ,21.5    ,118.960307        ,32.109603         ,118.952743        ,32.123362         ,3840        ,558     ,2325    ,3
17.6      ,17.9    ,118.954943        ,32.113453         ,118.960355        ,32.109626         ,960         ,215     ,896     ,0
17.5      ,17.6    ,118.953296        ,32.118482         ,118.954943        ,32.113453         ,480         ,149     ,619     ,0
12.5      ,17.4    ,118.95620900000002,32.111022         ,118.953296        ,32.118482         ,17700       ,220     ,916     ,1
2.9       ,8.5     ,118.958928        ,32.111456         ,118.96146         ,32.109464         ,20460       ,96      ,402     ,1
8.8       ,10.8    ,118.96146         ,32.109464         ,118.960269        ,32.110262         ,7140        ,41      ,171     ,2
20.6      ,21.4    ,118.955436        ,32.111446         ,118.95609099999999,32.110622         ,2760        ,24      ,101     ,0
7.8       ,7.9     ,118.955795        ,32.112320000000004,118.960039        ,32.11139          ,240         ,141     ,589     ,2
12.0      ,12.0    ,118.959985        ,32.111346999999995,118.955436        ,32.111491         ,60          ,114     ,476     ,2
0.7       ,4.7     ,118.955302        ,32.111872         ,118.95561799999999,32.111803         ,14340       ,6       ,25      ,2
21.4      ,21.5    ,118.96034399999999,32.109583         ,118.95626200000001,32.115818         ,240         ,259     ,1080    ,0
7.9       ,7.9     ,118.960843        ,32.11635          ,118.95726         ,32.112414         ,120         ,166     ,690     ,2
12.6      ,12.7    ,118.955688        ,32.111649         ,118.95285600000001,32.123661         ,480         ,343     ,1430    ,3
13.5      ,13.6    ,118.95931499999999,32.118231         ,118.958692        ,32.112753999999995,360         ,182     ,759     ,2
15.9      ,15.9    ,118.958386        ,32.113043         ,118.95359099999999,32.116690000000006,120         ,175     ,731     ,0
9.8       ,9.9     ,118.959143        ,32.112974         ,118.96466799999999,32.125298         ,360         ,436     ,1818    ,3
10.6      ,10.9    ,118.96466799999999,32.125298         ,118.955688        ,32.111649         ,1200        ,537     ,2236    ,3
